TargetID,Name,Organism
CHEMBL5586,Carbonyl reductase [NADPH] 1,Homo sapiens
CHEMBL5587,Cyclic AMP-responsive element-binding protein 1,Homo sapiens
CHEMBL5600,Serine/threonine-protein kinase c-TAK1,Homo sapiens
CHEMBL5604,Dual specificity testis-specific protein kinase 1,Homo sapiens
CHEMBL5606,Serine/threonine-protein kinase 11,Homo sapiens
CHEMBL5607,Rhodopsin kinase,Homo sapiens
CHEMBL5608,NT-3 growth factor receptor,Homo sapiens
CHEMBL5615,Serine/threonine-protein kinase MRCK gamma,Homo sapiens
CHEMBL5616,Activin receptor type-2A,Homo sapiens
CHEMBL5618,Aryl hydrocarbon receptor nuclear translocator,Homo sapiens
CHEMBL5619,DNA-(apurinic or apyrimidinic site) lyase,Homo sapiens
CHEMBL5620,Proteasome subunit beta type-8,Homo sapiens
CHEMBL5627,Leukocyte tyrosine kinase receptor,Homo sapiens
CHEMBL5638,Serine/threonine-protein kinase Nek11,Homo sapiens
CHEMBL5639,Serine/threonine-protein kinase WNK2,Homo sapiens
CHEMBL5650,BR serine/threonine-protein kinase 1,Homo sapiens
CHEMBL5651,Serine/threonine-protein kinase 35,Homo sapiens
CHEMBL5654,Myosin-IIIB,Homo sapiens
CHEMBL5659,Serine/threonine-protein kinase RIO3,Homo sapiens
CHEMBL5667,Phosphatidylinositol-5-phosphate 4-kinase type-2 beta,Homo sapiens
CHEMBL5668,Serine/threonine-protein kinase SRPK2,Homo sapiens
CHEMBL5671,Protein delta homolog 1,Homo sapiens
CHEMBL5678,G protein-coupled receptor kinase 5,Homo sapiens
CHEMBL5679,Serine/threonine-protein kinase Nek3,Homo sapiens
CHEMBL5681,UMP-CMP kinase,Homo sapiens
CHEMBL5683,Serine/threonine-protein kinase DCLK1,Homo sapiens
CHEMBL5684,Muscle, skeletal receptor tyrosine protein kinase,Homo sapiens
CHEMBL5685,Solute carrier family 22 member 1,Homo sapiens
CHEMBL5697,Egl nine homolog 1,Homo sapiens
CHEMBL5698,NUAK family SNF1-like kinase 2,Homo sapiens
CHEMBL5699,Serine/threonine-protein kinase SIK2,Homo sapiens
CHEMBL5701,Serine/threonine-protein kinase TAO3,Homo sapiens
CHEMBL5703,Tyrosine-protein kinase Srms,Homo sapiens
CHEMBL5707,Solute carrier family 28 member 3,Homo sapiens
CHEMBL5716,Nuclear receptor subfamily 2 group C member 2,Homo sapiens
CHEMBL5719,Cell division protein kinase 8,Homo sapiens
CHEMBL5728,Cyclin-dependent kinase-like 2,Homo sapiens
CHEMBL5747,CREB-binding protein,Homo sapiens
CHEMBL5748,Canalicular multispecific organic anion transporter 1,Homo sapiens
CHEMBL5749,Mitogen-activated protein kinase kinase kinase kinase 1,Homo sapiens
CHEMBL5753,Uncharacterized aarF domain-containing protein kinase 4,Homo sapiens
CHEMBL5754,MAP/microtubule affinity-regulating kinase 4,Homo sapiens
CHEMBL5759,Mitogen-activated protein kinase 4,Homo sapiens
CHEMBL5772,Polycystin-1,Homo sapiens
CHEMBL5776,Mitogen-activated protein kinase kinase kinase 7,Homo sapiens
CHEMBL5780,Sodium/nucleoside cotransporter 2,Homo sapiens
CHEMBL5784,NUAK family SNF1-like kinase 1,Homo sapiens
CHEMBL5785,Interferon-induced, double-stranded RNA-activated protein kinase,Homo sapiens
CHEMBL5789,Cyclin-dependent kinase-like 1,Homo sapiens
CHEMBL5790,Serine/threonine-protein kinase PCTAIRE-2,Homo sapiens
CHEMBL5794,Serine/threonine-protein kinase Sgk2,Homo sapiens
CHEMBL5808,PITSLRE serine/threonine-protein kinase CDC2L1,Homo sapiens
CHEMBL5810,Ephrin type-A receptor 1,Homo sapiens
CHEMBL5817,Signal transducer and activator of transcription 5B,Homo sapiens
CHEMBL5818,Serine/threonine-protein kinase PRKX,Homo sapiens
CHEMBL5819,Serine/threonine-protein kinase Nek4,Homo sapiens
CHEMBL5836,Ephrin type-B receptor 6,Homo sapiens
CHEMBL5838,Receptor tyrosine-protein kinase erbB-3,Homo sapiens
CHEMBL5843,UDP-glucose 4-epimerase,Homo sapiens
CHEMBL5845,Glycine receptor subunit alpha-1,Homo sapiens
CHEMBL5847,Aldo-keto reductase family 1 member C2,Homo sapiens
CHEMBL5855,Serine/threonine-protein kinase Nek1,Homo sapiens
CHEMBL5856,Serine/threonine-protein kinase PFTAIRE-2,Homo sapiens
CHEMBL5857,Trace amine-associated receptor 1,Homo sapiens
CHEMBL5861,G protein-coupled receptor kinase 4,Homo sapiens
CHEMBL5866,Catenin beta-1,Homo sapiens
CHEMBL5869,Heat shock factor protein 1,Homo sapiens
CHEMBL5872,G-protein coupled estrogen receptor 1,Homo sapiens
CHEMBL5873,Solute carrier family 2, facilitated glucose transporter member 2,Homo sapiens
CHEMBL5877,Beta-hexosaminidase subunit beta,Homo sapiens
CHEMBL5879,Hematopoietic prostaglandin D synthase,Homo sapiens
CHEMBL5898,Lactoperoxidase,Homo sapiens
CHEMBL5903,Activin receptor type-1,Homo sapiens
CHEMBL5905,Aldo-keto reductase family 1 member C1,Homo sapiens
CHEMBL5907,Serine/threonine-protein kinase LATS2,Homo sapiens
CHEMBL5909,Hypoxia-inducible factor 1-alpha inhibitor,Homo sapiens
CHEMBL5910,Aurora kinase A-interacting protein,Homo sapiens
CHEMBL5912,Serine/threonine-protein kinase 32B,Homo sapiens
CHEMBL5914,Mitogen-activated protein kinase kinase kinase 2,Homo sapiens
CHEMBL5917,Malate dehydrogenase, mitochondrial,Homo sapiens
CHEMBL5918,Canalicular multispecific organic anion transporter 2,Homo sapiens
CHEMBL5922,Multifunctional protein ADE2,Homo sapiens
CHEMBL5925,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1,Homo sapiens
CHEMBL5929,Alanine aminotransferase 1,Homo sapiens
CHEMBL5932,LIM domain kinase 2,Homo sapiens
CHEMBL5938,Serine/threonine-protein kinase PLK2,Homo sapiens
CHEMBL5940,Serine/threonine-protein kinase MARK1,Homo sapiens
CHEMBL5941,Serine/threonine-protein kinase MST4,Homo sapiens
CHEMBL5957,5'-nucleotidase,Homo sapiens
CHEMBL5964,Aquaporin-4,Homo sapiens
CHEMBL5969,Phosphatidylinositol-4-phosphate 5-kinase type-1 alpha,Homo sapiens
CHEMBL5970,Mitogen-activated protein kinase kinase kinase 3,Homo sapiens
CHEMBL5971,Smoothened homolog,Homo sapiens
CHEMBL5975,Serine/threonine-protein kinase RIO1,Homo sapiens
CHEMBL5976,Heat shock protein beta-1,Homo sapiens
CHEMBL5979,Alkaline phosphatase, tissue-nonspecific isozyme,Homo sapiens
CHEMBL5983,Aldo-keto reductase family 1 member B10,Homo sapiens
CHEMBL5990,Breast cancer type 1 susceptibility protein,Homo sapiens
CHEMBL5998,Estradiol 17-beta-dehydrogenase 12,Homo sapiens
CHEMBL5999,3-keto-steroid reductase,Homo sapiens
CHEMBL6000,Serine/threonine-protein kinase RIO2,Homo sapiens
CHEMBL6002,Cell division cycle 2-like protein kinase 6,Homo sapiens
CHEMBL6003,Testis-specific serine/threonine-protein kinase 1,Homo sapiens
CHEMBL6005,Serine/threonine-protein kinase 33,Homo sapiens
CHEMBL6006,Serine/threonine-protein kinase ULK1,Homo sapiens
CHEMBL6008,Carbonyl reductase [NADPH] 3,Homo sapiens
CHEMBL6014,Testis-specific serine/threonine-protein kinase 2,Homo sapiens
CHEMBL6020,Bile salt export pump,Homo sapiens
CHEMBL6029,Eukaryotic translation initiation factor 2-alpha kinase 1,Homo sapiens
CHEMBL6032,Histone-lysine N-methyltransferase, H3 lysine-9 specific 3,Homo sapiens
CHEMBL6033,Ectonucleotide pyrophosphatase/phosphodiesterase family member 6,Homo sapiens
CHEMBL6042,Hepatocyte growth factor-like protein,Homo sapiens
CHEMBL6054,PAS domain-containing serine/threonine-protein kinase,Homo sapiens
CHEMBL6055,Serine/threonine-protein kinase WNK3,Homo sapiens
CHEMBL6058,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7,Homo sapiens
CHEMBL6082,Serine/threonine-protein kinase SIK1,Homo sapiens
CHEMBL6083,Receptor-interacting serine/threonine-protein kinase 4,Homo sapiens
CHEMBL6089,Ubiquitin-conjugating enzyme E2 N,Homo sapiens
CHEMBL6090,Actin-related protein 2,Homo sapiens
CHEMBL6093,Calmodulin,Homo sapiens
CHEMBL6094,Ras-related C3 botulinum toxin substrate 1,Homo sapiens
CHEMBL6105,BCR/ABL p210 fusion protein,Homo sapiens
CHEMBL6111,Protein-arginine deiminase type-4,Homo sapiens
CHEMBL6114,Phospholipase A-2-activating protein,Homo sapiens
CHEMBL6115,Lysosomal protective protein,Homo sapiens
CHEMBL612247,D54 cell line,Homo sapiens
CHEMBL612250,FaDu,Homo sapiens
CHEMBL612255,NCI-H1299,Homo sapiens
CHEMBL612256,NCI-H596,Homo sapiens
CHEMBL612258,HT-1376,Homo sapiens
CHEMBL612260,Colon cancer cell line,Homo sapiens
CHEMBL612262,SW-620,Homo sapiens
CHEMBL612263,HCT-15,Homo sapiens
CHEMBL612264,KG-1,Homo sapiens
CHEMBL612279,HSC-3,Homo sapiens
CHEMBL612280,Panel melanoma (Carcinoma cell lines),Homo sapiens
CHEMBL6123,Serine/threonine-protein kinase DCLK3,Homo sapiens
CHEMBL612409,Anti-estrogen binding site (AEBS),Homo sapiens
CHEMBL612423,Panel (Carcinoma cell lines),Homo sapiens
CHEMBL612440,NCI-H446,Homo sapiens
CHEMBL612447,RPMI-7951,Homo sapiens
CHEMBL612516,Panel renal (Carcinoma cell lines),Homo sapiens
CHEMBL612517,RPMI 8402,Homo sapiens
CHEMBL612518,LNCaP,Homo sapiens
CHEMBL612519,Daoy,Homo sapiens
CHEMBL612540,NCI-H630,Homo sapiens
CHEMBL612542,SiHa,Homo sapiens
CHEMBL612543,SNB-78,Homo sapiens
CHEMBL612544,SW480,Homo sapiens
CHEMBL612547,HFL1,Homo sapiens
CHEMBL612552,TF-1,Homo sapiens
CHEMBL612555,OVCAR-8,Homo sapiens
CHEMBL612565,5637,Homo sapiens
CHEMBL612566,CA46,Homo sapiens
CHEMBL612569,SHP77,Homo sapiens
CHEMBL612570,SW1573,Homo sapiens
CHEMBL612577,IMR-90,Homo sapiens
CHEMBL612583,Panc1005,Homo sapiens
CHEMBL612586,PT-45,Homo sapiens
CHEMBL612588,ASPC1,Homo sapiens
CHEMBL612590,ARO,Homo sapiens
CHEMBL612595,HPAC,Homo sapiens
CHEMBL612596,Hs 683,Homo sapiens
CHEMBL612598,KHOS/NP,Homo sapiens
CHEMBL612657,CWR22R,Homo sapiens
CHEMBL612701,KYSE-520 cell line,Homo sapiens
CHEMBL612794,U-937,Homo sapiens
CHEMBL612796,UACC-257,Homo sapiens
CHEMBL612799,UMUC3,Homo sapiens
CHEMBL612807,WI-38 VA13,Homo sapiens
CHEMBL612811,WISH,Homo sapiens
CHEMBL612815,YAPC,Homo sapiens
CHEMBL612817,YT-NU,Homo sapiens
CHEMBL612818,2008,Homo sapiens
CHEMBL613102,786-0,Homo sapiens
CHEMBL613107,PBMC,Homo sapiens
CHEMBL613290,Lu1,Homo sapiens
CHEMBL613300,MeWo,Homo sapiens
CHEMBL613373,Liver microsomes,Homo sapiens
CHEMBL613416,Blood,Homo sapiens
CHEMBL613419,Liver,Homo sapiens
CHEMBL613424,Plasma,Homo sapiens
CHEMBL613426,Serum,Homo sapiens
CHEMBL613427,Skin,Homo sapiens
CHEMBL613503,A2058,Homo sapiens
CHEMBL613505,Calu-1,Homo sapiens
CHEMBL613506,CFPAC-1,Homo sapiens
CHEMBL613508,DU-145,Homo sapiens
CHEMBL613509,G-401,Homo sapiens
CHEMBL613510,HCT-8,Homo sapiens
CHEMBL613513,MDA-MB-238,Homo sapiens
CHEMBL613516,N9,Homo sapiens
CHEMBL613519,NUGC-4,Homo sapiens
CHEMBL613522,PLC,Homo sapiens
CHEMBL613523,R2-CCRF-CEM,Homo sapiens
CHEMBL613527,SISO,Homo sapiens
CHEMBL613529,SNU-16,Homo sapiens
CHEMBL613530,SW 962,Homo sapiens
CHEMBL613531,T84,Homo sapiens
CHEMBL613546,ABAE,Homo sapiens
CHEMBL613690,Hepatocyte,Homo sapiens
CHEMBL613704,MX1,Homo sapiens
CHEMBL613824,CNE,Homo sapiens
CHEMBL613829,NCI/ADR-RES,Homo sapiens
CHEMBL613831,SMMC-7721,Homo sapiens
CHEMBL613834,SK-BR-3,Homo sapiens
CHEMBL613835,MV4-11,Homo sapiens
CHEMBL613836,TPC1,Homo sapiens
CHEMBL613842,Bcap37,Homo sapiens
CHEMBL613852,CAKI-2,Homo sapiens
CHEMBL613854,COR-L23,Homo sapiens
CHEMBL613855,HCC 2998,Homo sapiens
CHEMBL613859,A-375,Homo sapiens
CHEMBL613860,AGS,Homo sapiens
CHEMBL613868,KYSE-510,Homo sapiens
CHEMBL613870,BT-20,Homo sapiens
CHEMBL613889,HOP-92,Homo sapiens
CHEMBL613891,Macrophage cell line,Homo sapiens
CHEMBL613973,TSU,Homo sapiens
CHEMBL613977,SF-268,Homo sapiens
CHEMBL613978,HuT78,Homo sapiens
CHEMBL613979,HUVEC,Homo sapiens
CHEMBL613984,IGROV-1,Homo sapiens
CHEMBL613988,Kasumi 1,Homo sapiens
CHEMBL613996,KKLS,Homo sapiens
CHEMBL613997,KU812 cell line,Homo sapiens
CHEMBL613998,KYSE-150 cell line,Homo sapiens
CHEMBL613999,L132,Homo sapiens
CHEMBL614004,A2780,Homo sapiens
CHEMBL614012,KYSE-70 cell line,Homo sapiens
CHEMBL614019,M19-MEL,Homo sapiens
CHEMBL614021,Malme-3M,Homo sapiens
CHEMBL614026,Breast carcinoma cell,Homo sapiens
CHEMBL614029,CEM-TK(+),Homo sapiens
CHEMBL614033,DAN-G,Homo sapiens
CHEMBL614035,ECV-304,Homo sapiens
CHEMBL614036,G-361,Homo sapiens
CHEMBL614038,HOS-TE85,Homo sapiens
CHEMBL614039,Huh-7,Homo sapiens
CHEMBL614048,MKN-74,Homo sapiens
CHEMBL614049,NAMALVA,Homo sapiens
CHEMBL614051,OVCAR-4,Homo sapiens
CHEMBL614054,SN12C,Homo sapiens
CHEMBL614055,SW48,Homo sapiens
CHEMBL614056,TK-10,Homo sapiens
CHEMBL614058,Caco-2,Homo sapiens
CHEMBL614059,Detroit 98,Homo sapiens
CHEMBL614066,LCLC-103H cell line,Homo sapiens
CHEMBL614067,CAKI-1,Homo sapiens
CHEMBL614069,A-431,Homo sapiens
CHEMBL614071,HFF,Homo sapiens
CHEMBL614072,BT-549,Homo sapiens
CHEMBL614076,Monocyte,Homo sapiens
CHEMBL614078,MDA-N,Homo sapiens
CHEMBL614083,Panel leukemia (Carcinoma cell lines),Homo sapiens
CHEMBL614096,LOX IMVI,Homo sapiens
CHEMBL614097,LS174T,Homo sapiens
CHEMBL614099,NCI-H520,Homo sapiens
CHEMBL614102,PC-9,Homo sapiens
CHEMBL614107,LXF-289 cell line,Homo sapiens
CHEMBL614117,M21,Homo sapiens
CHEMBL614126,Melanoma cell,Homo sapiens
CHEMBL614129,MDA-MB-361,Homo sapiens
CHEMBL614135,NCI-H358,Homo sapiens
CHEMBL614139,PANC-1,Homo sapiens
CHEMBL614140,PC-14,Homo sapiens
CHEMBL614143,R30dm-CCRF-CEM,Homo sapiens
CHEMBL614144,RD,Homo sapiens
CHEMBL614145,RT-112,Homo sapiens
CHEMBL614146,SBC-3,Homo sapiens
CHEMBL614164,SNB-19,Homo sapiens
CHEMBL614166,St-4,Homo sapiens
CHEMBL614170,MM96L,Homo sapiens
CHEMBL614176,MOLT-3,Homo sapiens
CHEMBL614177,MOLT-4,Homo sapiens
CHEMBL614181,MRC5,Homo sapiens
CHEMBL614184,MT2,Homo sapiens
CHEMBL614187,NALM-6,Homo sapiens
CHEMBL614188,NB-4,Homo sapiens
CHEMBL614194,Panel NCI-60 (60 carcinoma cell lines),Homo sapiens
CHEMBL614195,NCI-H345,Homo sapiens
CHEMBL614197,NCI-N87,Homo sapiens
CHEMBL614198,NFF,Homo sapiens
CHEMBL614200,NHDF,Homo sapiens
CHEMBL614206,NTERA-2-cl-D1,Homo sapiens
CHEMBL614208,NUGC-3,Homo sapiens
CHEMBL614211,OV-1063,Homo sapiens
CHEMBL614213,OVCAR-3,Homo sapiens
CHEMBL614214,OVCAR-5,Homo sapiens
CHEMBL614241,PSN1,Homo sapiens
CHEMBL614243,SW1088,Homo sapiens
CHEMBL614245,THP-1,Homo sapiens
CHEMBL614247,U-87 MG,Homo sapiens
CHEMBL614254,791T cell line,Homo sapiens
CHEMBL614255,A253 cell line,Homo sapiens
CHEMBL614257,COLO 320,Homo sapiens
CHEMBL614264,ADDP cell line,Homo sapiens
CHEMBL614274,AZ-521 cell line,Homo sapiens
CHEMBL614279,Bel-7402,Homo sapiens
CHEMBL614280,BEL-7404 tumor cell line,Homo sapiens
CHEMBL614281,Daudi,Homo sapiens
CHEMBL614285,DLD-1,Homo sapiens
CHEMBL614286,DMS-79,Homo sapiens
CHEMBL614292,EJ,Homo sapiens
CHEMBL614295,EVSA-T,Homo sapiens
CHEMBL614300,SR,Homo sapiens
CHEMBL614317,M14,Homo sapiens
CHEMBL614321,MCF-10A,Homo sapiens
CHEMBL614322,MCF-12A,Homo sapiens
CHEMBL614328,MCF7S,Homo sapiens
CHEMBL614334,MDA-MB-453,Homo sapiens
CHEMBL614335,MDA-MB-468,Homo sapiens
CHEMBL614343,MES-SA,Homo sapiens
CHEMBL614347,MG-63,Homo sapiens
CHEMBL614348,NCI-H1975,Homo sapiens
CHEMBL614352,MKN-1,Homo sapiens
CHEMBL614353,MKN-28,Homo sapiens
CHEMBL614354,MKN-45,Homo sapiens
CHEMBL614355,MKN-7,Homo sapiens
CHEMBL614356,ML-2,Homo sapiens
CHEMBL614358,BJ,Homo sapiens
CHEMBL614361,T47D,Homo sapiens
CHEMBL614362,Panel breast (Carcinoma cell lines),Homo sapiens
CHEMBL614379,Caov-3 cell line,Homo sapiens
CHEMBL614384,R1-CCRF-CEM,Homo sapiens
CHEMBL614385,R2,Homo sapiens
CHEMBL614387,NCI-H522,Homo sapiens
CHEMBL614388,UO-31,Homo sapiens
CHEMBL614389,LX-1,Homo sapiens
CHEMBL614390,MIP,Homo sapiens
CHEMBL614391,WI-38,Homo sapiens
CHEMBL614393,ZR-75-1,Homo sapiens
CHEMBL6144,G protein-coupled receptor kinase 6,Homo sapiens
CHEMBL614451,SNB-75,Homo sapiens
CHEMBL614454,SNU-398,Homo sapiens
CHEMBL614455,CH1,Homo sapiens
CHEMBL614459,Panel CNS (Carcinoma cell lines),Homo sapiens
CHEMBL614462,Col2,Homo sapiens
CHEMBL614467,Panel colon (Carcinoma cell lines),Homo sapiens
CHEMBL614476,D283 Med,Homo sapiens
CHEMBL614487,EKVX,Homo sapiens
CHEMBL614489,EOL1,Homo sapiens
CHEMBL614508,143B,Homo sapiens
CHEMBL614512,A 172,Homo sapiens
CHEMBL614514,A204,Homo sapiens
CHEMBL614515,A-427,Homo sapiens
CHEMBL614516,A498,Homo sapiens
CHEMBL614517,A673,Homo sapiens
CHEMBL614519,ACHN,Homo sapiens
CHEMBL614522,Ara-A,Homo sapiens
CHEMBL614526,BGC-823,Homo sapiens
CHEMBL614529,BT-474,Homo sapiens
CHEMBL614530,BXPC-3,Homo sapiens
CHEMBL614534,Calu-3,Homo sapiens
CHEMBL614535,Calu-6,Homo sapiens
CHEMBL614536,CAPAN-1,Homo sapiens
CHEMBL614540,CCRF-CEM/VCR-1000,Homo sapiens
CHEMBL614561,COLO 205,Homo sapiens
CHEMBL614562,COLO 320DM,Homo sapiens
CHEMBL614567,A704,Homo sapiens
CHEMBL614570,GBM,Homo sapiens
CHEMBL614578,Hs68,Homo sapiens
CHEMBL614580,HT-1080,Homo sapiens
CHEMBL614581,HuCCT-1,Homo sapiens
CHEMBL614582,HuTu80,Homo sapiens
CHEMBL614584,IM-9,Homo sapiens
CHEMBL614585,IMR-32,Homo sapiens
CHEMBL614586,J82,Homo sapiens
CHEMBL614587,JAR,Homo sapiens
CHEMBL614588,JIYOYE,Homo sapiens
CHEMBL614590,KB 3-1,Homo sapiens
CHEMBL614610,UACC-62,Homo sapiens
CHEMBL614628,Raji,Homo sapiens
CHEMBL614629,Ramos,Homo sapiens
CHEMBL614637,KETR3,Homo sapiens
CHEMBL614642,DMS-114,Homo sapiens
CHEMBL614643,HOP-62,Homo sapiens
CHEMBL614645,Hs-578T,Homo sapiens
CHEMBL614647,WiDr,Homo sapiens
CHEMBL614649,Ishikawa,Homo sapiens
CHEMBL614654,FHC,Homo sapiens
CHEMBL614660,P12-Ichikawa,Homo sapiens
CHEMBL614666,HS27,Homo sapiens
CHEMBL614668,ECa-109 cell line,Homo sapiens
CHEMBL614674,KK-47 cell line,Homo sapiens
CHEMBL614692,Panel prostate (Carcinoma cell lines),Homo sapiens
CHEMBL614694,Lu-65,Homo sapiens
CHEMBL614696,Lymphoblastoid cell,Homo sapiens
CHEMBL614697,MDA-MB-435,Homo sapiens
CHEMBL614705,C170,Homo sapiens
CHEMBL614709,KM12,Homo sapiens
CHEMBL614721,LoVo,Homo sapiens
CHEMBL614722,Mo,Homo sapiens
CHEMBL614725,MIA PaCa-2,Homo sapiens
CHEMBL614733,NCI-H292,Homo sapiens
CHEMBL614734,HMEC,Homo sapiens
CHEMBL614735,HEp-2,Homo sapiens
CHEMBL614736,HOS,Homo sapiens
CHEMBL614740,NCI-H226,Homo sapiens
CHEMBL614771,NCI-H128,Homo sapiens
CHEMBL614774,T-24,Homo sapiens
CHEMBL614775,T98G,Homo sapiens
CHEMBL614778,COLO357,Homo sapiens
CHEMBL614783,NCI-H157,Homo sapiens
CHEMBL614790,Lung cancer cell line,Homo sapiens
CHEMBL614791,KM-20L2,Homo sapiens
CHEMBL614801,DBTRG-05MG,Homo sapiens
CHEMBL614803,NCI-H322M,Homo sapiens
CHEMBL614805,NCI-H69,Homo sapiens
CHEMBL614806,H9,Homo sapiens
CHEMBL614807,HA22T cell line,Homo sapiens
CHEMBL614809,HOP-18,Homo sapiens
CHEMBL614811,HBL-100,Homo sapiens
CHEMBL614813,HCEC,Homo sapiens
CHEMBL614819,HEL 299,Homo sapiens
CHEMBL614826,HMV-2 cell line,Homo sapiens
CHEMBL614828,HN5,Homo sapiens
CHEMBL614836,HT1197,Homo sapiens
CHEMBL614840,Cell line,Homo sapiens
CHEMBL614844,Leukemia cell,Homo sapiens
CHEMBL614860,SF-539,Homo sapiens
CHEMBL614879,RKO,Homo sapiens
CHEMBL614882,RPMI-8226,Homo sapiens
CHEMBL614884,RT-4,Homo sapiens
CHEMBL614886,RXF 393,Homo sapiens
CHEMBL614888,RXF 631,Homo sapiens
CHEMBL614894,SAOS-2,Homo sapiens
CHEMBL614896,SBC-5,Homo sapiens
CHEMBL614898,SCaBER,Homo sapiens
CHEMBL614899,SCC-15,Homo sapiens
CHEMBL6149,Serine/threonine-protein kinase SIK3,Homo sapiens
CHEMBL614901,SCC-25,Homo sapiens
CHEMBL614905,SF-126,Homo sapiens
CHEMBL614908,SF-295,Homo sapiens
CHEMBL614909,SGC-7901,Homo sapiens
CHEMBL614910,SH-SY5Y,Homo sapiens
CHEMBL614912,SK-HEP1,Homo sapiens
CHEMBL614913,SK-LU-1,Homo sapiens
CHEMBL614914,SK-MEL,Homo sapiens
CHEMBL614915,SK-MEL19,Homo sapiens
CHEMBL614916,SK-MEL-1,Homo sapiens
CHEMBL614917,SK-MEL-2,Homo sapiens
CHEMBL614919,SK-MEL-28,Homo sapiens
CHEMBL614920,SK-MEL3,Homo sapiens
CHEMBL614922,SK-MEL-5,Homo sapiens
CHEMBL614923,SK-MES-1,Homo sapiens
CHEMBL614924,SK-N-SH,Homo sapiens
CHEMBL614930,SNB-7,Homo sapiens
CHEMBL614931,SNU1,Homo sapiens
CHEMBL614934,SNU-5,Homo sapiens
CHEMBL614935,SNU-638,Homo sapiens
CHEMBL614939,SQ20B,Homo sapiens
CHEMBL614940,SUP-T1,Homo sapiens
CHEMBL614942,SW 1116,Homo sapiens
CHEMBL614943,SW 954,Homo sapiens
CHEMBL614949,PA-1,Homo sapiens
CHEMBL614997,NCI-H23,Homo sapiens
CHEMBL614999,NCI-H647,Homo sapiens
CHEMBL6150,Serine/threonine-protein kinase 32A,Homo sapiens
CHEMBL615007,Panel ovarian (Carcinoma cell lines),Homo sapiens
CHEMBL615010,TCC-SUP,Homo sapiens
CHEMBL615012,TE-671,Homo sapiens
CHEMBL615018,TSGH,Homo sapiens
CHEMBL615022,U-251,Homo sapiens
CHEMBL615023,U2OS,Homo sapiens
CHEMBL615024,U373 MG,Homo sapiens
CHEMBL6152,Alpha-synuclein,Homo sapiens
CHEMBL6153,Threonine aspartase 1,Homo sapiens
CHEMBL6154,Tankyrase-2,Homo sapiens
CHEMBL6157,Tumor susceptibility gene 101 protein,Homo sapiens
CHEMBL6160,UDP-glucuronosyltransferase 2B10,Homo sapiens
CHEMBL6161,UDP-glucuronosyltransferase 2B15,Homo sapiens
CHEMBL6162,Serine/threonine-protein kinase PFTAIRE-1,Homo sapiens
CHEMBL6166,Mitogen-activated protein kinase kinase kinase kinase 4,Homo sapiens
CHEMBL6167,Serine/threonine-protein kinase LATS1,Homo sapiens
CHEMBL6174,Cytochrome c oxidase subunit 2,Homo sapiens
CHEMBL6186,Serine/threonine-protein kinase Sgk3,Homo sapiens
CHEMBL6189,UDP-glucuronosyltransferase 2B28,Homo sapiens
CHEMBL6191,SPS1/STE20-related protein kinase YSK4,Homo sapiens
CHEMBL6196,UDP-glucuronosyltransferase 2B4,Homo sapiens
